Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
96,9.9,0m 9.9s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.781,0.026,3.935,3.948,3.961,3.937,0,0,0,-2.2,0,-101.1,258.9,1024,1024,1024,1024,1024,,,,,
97,10,0m 10s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.781,0.026,3.935,3.948,3.961,3.937,0,0,0,-2,0.2,-101.1,258.9,1024,1024,1024,1024,1024,,,,,
98,10.1,0m 10.1s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.781,0.026,3.935,3.948,3.961,3.937,0,0,0,-1.7,0.1,-101.1,258.9,1024,1024,1024,1024,1024,,,,,
99,10.2,0m 10.2s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.781,0.026,3.935,3.948,3.961,3.937,0,0,0,-1.7,-0.1,-101,259,1024,1024,1024,1024,1024,,,,,
100,10.3,0m 10.3s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.745,0.027,3.925,3.938,3.952,3.93,0,0,0,-2.1,-0.2,-100.9,259.1,1024,1024,1024,1024,1024,,,,,
101,10.4,0m 10.4s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.745,0.027,3.925,3.938,3.952,3.93,0,0,0,-2.5,-0.2,-100.9,259.1,1024,1024,1024,1024,1024,,,,,
102,10.5,0m 10.5s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.745,0.027,3.925,3.938,3.952,3.93,0,0,0,-2.1,-0.1,-100.9,259.1,1024,1024,1024,1024,1024,,,,,
103,10.6,0m 10.6s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.745,0.027,3.925,3.938,3.952,3.93,0,0,0,-1.4,-0.4,-101.1,258.9,1024,1024,1024,1024,1024,,,,,
104,10.7,0m 10.7s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.745,0.027,3.925,3.938,3.952,3.93,0,0,0,-0.8,-0.7,-101.2,258.8,1024,1024,1024,1024,1024,,,,,
105,10.8,0m 10.8s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.745,0.027,3.925,3.938,3.952,3.93,0,0,0,-1.1,-0.8,-101.3,258.7,1024,1024,1024,1024,1024,,,,,
106,10.9,0m 10.9s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.745,0.027,3.925,3.938,3.952,3.93,0,0,0,-1.6,-0.5,-101.3,258.7,1024,1024,1024,1024,1024,,,,,
107,11,0m 11s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.745,0.027,3.925,3.938,3.952,3.93,0,0,0,-2.1,-0.1,-101.4,258.6,1024,1024,1024,1024,1024,,,,,
108,11.1,0m 11.1s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.745,0.027,3.925,3.938,3.952,3.93,0,0,0,-2.2,-0.1,-101.4,258.6,1024,1024,1024,1024,1024,,,,,
109,11.2,0m 11.2s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.745,0.027,3.925,3.938,3.952,3.93,0,0,0,-1.8,-0.2,-101.4,258.6,1024,1024,1024,1024,1024,,,,,
110,11.3,0m 11.3s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.4,-0.3,-101.4,258.6,1024,1024,1024,1024,1024,,,,,
111,11.4,0m 11.4s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.5,-0.2,-101.4,258.6,1024,1024,1024,1024,1024,,,,,
112,11.5,0m 11.5s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.9,0,-101.4,258.6,1024,1024,1024,1024,1024,,,,,
113,11.6,0m 11.6s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-2.1,0.1,-101.4,258.6,1024,1024,1024,1024,1024,,,,,
114,11.7,0m 11.7s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.8,0,-101.5,258.5,1024,1024,1024,1024,1024,,,,,
115,11.8,0m 11.8s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.3,-0.4,-101.5,258.5,1024,1024,1024,1024,1024,,,,,
116,11.9,0m 11.9s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-0.9,-0.7,-101.5,258.5,1024,1024,1024,1024,1024,,,,,
117,12,0m 12s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1,-0.7,-101.5,258.5,1024,1024,1024,1024,1024,,,,,
118,12.1,0m 12.1s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.2,-0.3,-101.5,258.5,1024,1024,1024,1024,1024,,,,,
119,12.2,0m 12.2s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.3,0.2,-101.4,258.6,1024,1024,1024,1024,1024,,,,,
120,12.3,0m 12.3s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.5,0.6,-101.5,258.5,1024,1024,1024,1024,1024,,,,,
121,12.4,0m 12.4s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.5,0.7,-101.5,258.5,1024,1024,1024,1024,1024,,,,,
122,12.5,0m 12.5s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.4,0.5,-101.5,258.5,1024,1024,1024,1024,1024,,,,,
123,12.6,0m 12.6s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.4,0.5,-101.5,258.5,1024,1024,1024,1024,1024,,,,,
124,12.7,0m 12.7s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.6,0.5,-101.4,258.6,1024,1024,1024,1024,1024,,,,,
125,12.8,0m 12.8s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.8,0.6,-101.4,258.6,1024,1024,1024,1024,1024,,,,,
126,12.9,0m 12.9s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.8,0.8,-101.4,258.6,1024,1024,1024,1024,1024,,,,,
127,13,0m 13s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.7,1,-101.4,258.6,1024,1024,1024,1024,1024,,,,,
128,13.1,0m 13.1s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-1.9,1.1,-101.5,258.5,1024,1024,1024,1024,1024,,,,,
129,13.2,0m 13.2s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.697,0.029,3.912,3.927,3.941,3.917,0,0,0,-2.3,1,-101.5,258.5,1024,1024,1024,1024,1024,,,,,
130,13.3,0m 13.3s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.67,0.031,3.904,3.919,3.935,3.912,0,0,0,-2.8,0.9,-101.6,258.4,1024,1024,1024,1024,1024,,,,,
131,13.4,0m 13.4s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.67,0.031,3.904,3.919,3.935,3.912,0,0,0,-2.8,0.8,-101.6,258.4,1024,1024,1024,852,1024,,,,,
132,13.5,0m 13.5s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.67,0.031,3.904,3.919,3.935,3.912,0,0,0,-2.2,0.8,-101.5,258.5,1024,1024,1024,616,1024,,,,,
133,13.6,0m 13.6s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.67,0.031,3.904,3.919,3.935,3.912,0,0,0,-1.7,0.6,-101.6,258.4,1024,1024,1024,582,1024,,,,,
134,13.7,0m 13.7s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.67,0.031,3.904,3.919,3.935,3.912,0,0,0,-1.9,0.4,-103.2,256.8,1024,1024,1024,618,1024,,,,,
135,13.8,0m 13.8s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.67,0.031,3.904,3.919,3.935,3.912,0,0,0,-2.4,0.5,-107.4,252.6,1024,1024,1024,978,1024,,,,,
136,13.9,0m 13.9s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.67,0.031,3.904,3.919,3.935,3.912,0,0,0,-2.7,1.3,-111.7,248.3,1024,1024,1024,1024,1024,,,,,
137,14,0m 14s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.67,0.031,3.904,3.919,3.935,3.912,0,0,0,-2.5,2,-113.4,246.6,1024,1024,1024,1024,1024,,,,,
138,14.1,0m 14.1s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.67,0.031,3.904,3.919,3.935,3.912,0,0,0,-2.1,2.1,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
139,14.2,0m 14.2s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,95,15.67,0.031,3.904,3.919,3.935,3.912,0,0,0,-1.5,1.3,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
140,14.3,0m 14.3s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-1,0.5,-113.4,246.6,1024,1024,1024,1024,1024,,,,,
141,14.4,0m 14.4s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-1.1,0.4,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
142,14.5,0m 14.5s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-1.8,0.8,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
143,14.6,0m 14.6s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-2.4,1.1,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
144,14.7,0m 14.7s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-2.6,1,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
145,14.8,0m 14.8s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-2.2,0.6,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
146,14.9,0m 14.9s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-1.7,0.3,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
147,15,0m 15s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-1.4,0.3,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
148,15.1,0m 15.1s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-1.7,0.4,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
149,15.2,0m 15.2s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-2.1,0.5,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
150,15.3,0m 15.3s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-2.1,0.3,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
151,15.4,0m 15.4s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-1.9,0.2,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
152,15.5,0m 15.5s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-1.6,0.5,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
153,15.6,0m 15.6s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-1.7,0.8,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
154,15.7,0m 15.7s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-1.9,0.8,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
155,15.8,0m 15.8s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-2.1,0.7,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
156,15.9,0m 15.9s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-1.9,0.6,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
157,16,0m 16s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-1.7,0.7,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
158,16.1,0m 16.1s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-1.8,1,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
159,16.2,0m 16.2s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.633,0.03,3.895,3.911,3.925,3.902,0,0,0,-2,1.1,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
160,16.3,0m 16.3s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.609,0.032,3.889,3.904,3.921,3.895,0,0,0,-2.2,0.8,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
161,16.4,0m 16.4s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.609,0.032,3.889,3.904,3.921,3.895,0,0,0,-2.3,0.7,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
162,16.5,0m 16.5s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.609,0.032,3.889,3.904,3.921,3.895,0,0,0,-2.1,0.9,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
163,16.6,0m 16.6s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.609,0.032,3.889,3.904,3.921,3.895,0,0,0,-1.8,1.2,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
164,16.7,0m 16.7s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.609,0.032,3.889,3.904,3.921,3.895,0,0,0,-1.7,1.3,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
165,16.8,0m 16.8s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.609,0.032,3.889,3.904,3.921,3.895,0,0,0,-1.7,1.1,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
166,16.9,0m 16.9s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.609,0.032,3.889,3.904,3.921,3.895,0,0,0,-1.8,1.1,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
167,17,0m 17s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.609,0.032,3.889,3.904,3.921,3.895,0,0,0,-1.8,1.3,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
168,17.1,0m 17.1s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.609,0.032,3.889,3.904,3.921,3.895,0,0,0,-2.1,1.5,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
169,17.2,0m 17.2s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.609,0.032,3.889,3.904,3.921,3.895,0,0,0,-2.1,1.2,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
170,17.3,0m 17.3s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.581,0.033,3.881,3.898,3.914,3.888,0,0,0,-1.9,0.9,-113.6,246.4,1024,1024,1024,1024,1024,,,,,
171,17.4,0m 17.4s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.581,0.033,3.881,3.898,3.914,3.888,0,0,0,-1.5,0.7,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
172,17.5,0m 17.5s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.581,0.033,3.881,3.898,3.914,3.888,0,0,0,-1.6,0.8,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
173,17.6,0m 17.6s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.581,0.033,3.881,3.898,3.914,3.888,0,0,0,-2,0.9,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
174,17.7,0m 17.7s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.581,0.033,3.881,3.898,3.914,3.888,0,0,0,-2.3,0.8,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
175,17.8,0m 17.8s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.581,0.033,3.881,3.898,3.914,3.888,0,0,0,-2.3,0.7,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
176,17.9,0m 17.9s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.581,0.033,3.881,3.898,3.914,3.888,0,0,0,-1.9,0.8,-113.4,246.6,1024,1024,1024,1024,1024,,,,,
177,18,0m 18s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.581,0.033,3.881,3.898,3.914,3.888,0,0,0,-1.4,1,-113.3,246.7,1024,1024,1024,1024,1024,,,,,
178,18.1,0m 18.1s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.581,0.033,3.881,3.898,3.914,3.888,0,0,0,-1.3,1.1,-113.3,246.7,1024,1024,1024,1024,1024,,,,,
179,18.2,0m 18.2s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.581,0.033,3.881,3.898,3.914,3.888,0,0,0,-1.5,0.8,-113.3,246.7,1024,1024,1024,1024,1024,,,,,
180,18.3,0m 18.3s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.558,0.034,3.875,3.892,3.909,3.882,0,0,0,-1.9,0.5,-113.3,246.7,1024,1024,1024,1024,1024,,,,,
181,18.4,0m 18.4s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,94,15.558,0.034,3.875,3.892,3.909,3.882,0,0,0,-2.1,0.4,-113.3,246.7,1024,1024,1024,1024,1024,,,,,
182,18.5,0m 18.5s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,94,15.558,0.034,3.875,3.892,3.909,3.882,0,0,0,-2,0.8,-113.3,246.7,1024,1024,1024,1024,1024,,,,,
183,18.6,0m 18.6s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.558,0.034,3.875,3.892,3.909,3.882,0,0,0,-1.8,1.2,-113.4,246.6,1024,1024,1024,1024,1024,,,,,
184,18.8,0m 18.8s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.558,0.034,3.875,3.892,3.909,3.882,0,0,0,-1.9,0.6,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
185,18.9,0m 18.9s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,94,15.558,0.034,3.875,3.892,3.909,3.882,0,0,0,-2.1,0.2,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
186,19,0m 19s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,94,15.558,0.034,3.875,3.892,3.909,3.882,0,0,0,-2.1,0.3,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
187,19.1,0m 19.1s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,94,15.558,0.034,3.875,3.892,3.909,3.882,0,0,0,-1.9,0.6,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
188,19.2,0m 19.2s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,94,15.558,0.034,3.875,3.892,3.909,3.882,0,0,0,-1.8,0.8,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
189,19.3,0m 19.3s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,94,15.558,0.034,3.875,3.892,3.909,3.882,0,0,0,-1.9,0.7,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
190,19.4,0m 19.4s,0,0,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,94,15.558,0.034,3.875,3.892,3.909,3.882,0,0,0,-2.2,0.4,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
191,19.5,0m 19.5s,0,0,P-GPS,5.2,1.6,6.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,94,15.558,0.034,3.875,3.892,3.909,3.882,0,0,0,-2.4,0.3,-113.5,246.5,1024,1024,1024,1024,1024,,,,,
